Customer	Fleet	Vehicle Name	VIN	Vehicle Type	Vehicle Group	Axle	Tyre position	Sensor ID	Sensor Type	Tyre Brand	Tyre Size	Tyre Model	Retread	DOT	Mounted On	Odometer	Last Seen	Last Measured	Temperature	Temperature Unit	Battery	Signal	Gateway	Firmware	Hub	Trailer	Driver	Depot	Region	Country	Notes	Ticket	Created	Updated	Source	Status	Severity	Cold inflation pressure	Pressure deviation	Compensated Pressure	Pressure Unit	Pressure (non-compensated)
The Allen Company	Haul Division	DT 877		Truck		1	1R	C100467	Gen2		11R24.5							2026-09-08 06:14	87	F	87%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 877		Truck		3	3RO	C100468	Gen2		11R24.5							2026-09-08 06:14	88	F	88%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 877		Truck		2	2R	C100469	Gen2		11R24.5							2026-09-08 06:14	89	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1801		Truck		3	3LO	C100470	Gen2		11R24.5							2026-09-08 06:14	90	F	90%														ContiConnect	No alerts	None	110.0		124.0	psi	122.0
The Allen Company	Haul Division	DT 1801		Truck		3	3RO	C100471	Gen2		11R24.5							2026-09-08 06:14	91	F	91%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 1801		Truck		4	4LI	C100472	Gen2		11R24.5							2026-09-08 06:14	92	F	92%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1801		Truck		3	3LI	C100473	Gen2		11R24.5							2026-09-08 06:14	93	F	93%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1801		Truck		1	1L	C100474	Gen2		11R24.5							2026-09-08 06:14	94	F	94%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1801		Truck		2	2L	C100475	Gen2		11R24.5							2026-09-08 06:14	95	F	95%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1801		Truck		3	3RI	C100476	Gen2		11R24.5							2026-09-08 06:14	96	F	96%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1801		Truck		4	4RI	C100477	Gen2		11R24.5							2026-09-08 06:14	97	F	97%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 1801		Truck		4	4LO	C100478	Gen2		11R24.5							2026-09-08 06:14	98	F	98%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 1801		Truck		4	4RO	C100479	Gen2		11R24.5							2026-09-08 06:14	99	F	99%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 1801		Truck		2	2R	C100480	Gen2		11R24.5							2026-09-08 06:14	70	F	60%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1801		Truck		1	1R	C100481	Gen2		11R24.5							2026-09-08 06:14	71	F	61%														ContiConnect	Low pressure	Medium	110.0		93.0	psi	91.0
The Allen Company	Haul Division	DT 1809		Truck		3	3LI	C100482	Gen2		11R24.5							2026-09-08 06:14	72	F	62%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		3	3LO	C100483	Gen2		11R24.5							2026-09-08 06:14	73	F	63%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		4	4RO	C100484	Gen2		11R24.5							2026-09-08 06:14	74	F	64%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		2	2LI	C100485	Gen2		11R24.5							2026-09-08 06:14	75	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		3	3RI	C100486	Gen2		11R24.5							2026-09-08 06:14	76	F	66%														ContiConnect	Low pressure	Medium	110.0		104.0	psi	102.0
The Allen Company	Haul Division	DT 1809		Truck		4	4LO	C100487	Gen2		11R24.5							2026-09-08 06:14	77	F	67%														ContiConnect	No alerts	None	110.0		101.0	psi	99.0
The Allen Company	Haul Division	DT 1809		Truck		1	1L	C100488	Gen2		11R24.5							2026-09-08 06:14	78	F	68%														ContiConnect	Low pressure	Medium	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1809		Truck		2	2RI	C100489	Gen2		11R24.5							2026-09-08 06:14	79	F	69%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		4	4RI	C100490	Gen2		11R24.5							2026-09-08 06:14	80	F	70%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 1809		Truck		3	3RO	C100491	Gen2		11R24.5							2026-09-08 06:14	81	F	71%														ContiConnect	Low pressure	Medium	110.0		99.0	psi	97.0
The Allen Company	Haul Division	DT 1809		Truck		4	4LI	C100492	Gen2		11R24.5							2026-09-08 06:14	82	F	72%														ContiConnect	Low pressure	Medium	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 1809		Truck		2	2RO	C100493	Gen2		11R24.5							2026-09-08 06:14	83	F	73%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		2	2LO	C100494	Gen2		11R24.5							2026-09-08 06:14	84	F	74%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1809		Truck		1	1R	C100495	Gen2		11R24.5							2026-09-08 06:14	85	F	75%														ContiConnect	Low pressure	Medium	110.0		96.0	psi	94.0
The Allen Company	Haul Division	DT-1810		Truck		2	2RO	C100496	Gen2		11R24.5							2026-09-08 06:14	86	F	76%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		4	4RO	C100497	Gen2		11R24.5							2026-09-08 06:14	87	F	77%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		2	2LO	C100498	Gen2		11R24.5							2026-09-08 06:14	88	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		3	3LI	C100499	Gen2		11R24.5							2026-09-08 06:14	89	F	79%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		1	1L	C100500	Gen2		11R24.5							2026-09-08 06:14	90	F	80%														ContiConnect	Low pressure	Medium	110.0		103.0	psi	101.0
The Allen Company	Haul Division	DT-1810		Truck		3	3LO	C100501	Gen2		11R24.5							2026-09-08 06:14	91	F	81%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		2	2RI	C100502	Gen2		11R24.5							2026-09-08 06:14	92	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		4	4LO	C100503	Gen2		11R24.5							2026-09-08 06:14	93	F	83%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		4	4LI	C100504	Gen2		11R24.5							2026-09-08 06:14	94	F	84%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		2	2LI	C100505	Gen2		11R24.5							2026-09-08 06:14	95	F	85%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		1	1R	C100506	Gen2		11R24.5							2026-09-08 06:14	96	F	86%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT-1810		Truck		3	3RI	C100507	Gen2		11R24.5							2026-09-08 06:14	97	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		4	4RI	C100508	Gen2		11R24.5							2026-09-08 06:14	98	F	88%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1810		Truck		3	3RO	C100509	Gen2		11R24.5							2026-09-08 06:14	99	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		4	4LI	C100510	Gen2		11R24.5							2026-09-08 06:14	70	F	90%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		4	4LO	C100511	Gen2		11R24.5							2026-09-08 06:14	71	F	91%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		3	3RI	C100512	Gen2		11R24.5							2026-09-08 06:14	72	F	92%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 879		Truck		1	1R	C100513	Gen2		11R24.5							2026-09-08 06:14	73	F	93%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 879		Truck		2	2L	C100514	Gen2		11R24.5							2026-09-08 06:14	74	F	94%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		3	3LO	C100515	Gen2		11R24.5							2026-09-08 06:14	75	F	95%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 879		Truck		1	1L	C100516	Gen2		11R24.5							2026-09-08 06:14	76	F	96%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		4	4RI	C100517	Gen2		11R24.5							2026-09-08 06:14	77	F	97%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 879		Truck		3	3LI	C100518	Gen2		11R24.5							2026-09-08 06:14	78	F	98%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		3	3RO	C100519	Gen2		11R24.5							2026-09-08 06:14	79	F	99%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 879		Truck		2	2R	C100520	Gen2		11R24.5							2026-09-08 06:14	80	F	60%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 879		Truck		4	4RO	C100521	Gen2		11R24.5							2026-09-08 06:14	81	F	61%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 897		Truck		1	1L	C100522	Gen2		11R24.5							2026-09-08 06:14	82	F	62%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 897		Truck		4	4RO	C100523	Gen2		11R24.5							2026-09-08 06:14	83	F	63%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 897		Truck		4	4RI	C100524	Gen2		11R24.5							2026-09-08 06:14	84	F	64%														ContiConnect	Low pressure	Medium	110.0		104.0	psi	102.0
The Allen Company	Haul Division	DT 897		Truck		4	4LO	C100525	Gen2		11R24.5							2026-09-08 06:14	85	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 897		Truck		3	3LO	C100526	Gen2		11R24.5							2026-09-08 06:14	86	F	66%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 897		Truck		1	1R	C100527	Gen2		11R24.5							2026-09-08 06:14	87	F	67%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 897		Truck		2	2L	C100528	Gen2		11R24.5							2026-09-08 06:14	88	F	68%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 897		Truck		2	2R	C100529	Gen2		11R24.5							2026-09-08 06:14	89	F	69%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 897		Truck		3	3LI	C100530	Gen2		11R24.5							2026-09-08 06:14	90	F	70%														ContiConnect	No alerts	None	110.0		120.0	psi	118.0
The Allen Company	Haul Division	DT 897		Truck		3	3RO	C100531	Gen2		11R24.5							2026-09-08 06:14	91	F	71%														ContiConnect	Low pressure	Medium	110.0		99.0	psi	97.0
The Allen Company	Haul Division	DT 892		Truck		4	4RO	C100532	Gen2		11R24.5							2026-09-08 06:14	92	F	72%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 892		Truck		4	4RI	C100533	Gen2		11R24.5							2026-09-08 06:14	93	F	73%														ContiConnect	No alerts	None	110.0		123.0	psi	121.0
The Allen Company	Haul Division	DT 892		Truck		4	4LI	C100534	Gen2		11R24.5							2026-09-08 06:14	94	F	74%														ContiConnect	Sensor loose/flipped	None	110.0			psi	
The Allen Company	Haul Division	DT 892		Truck		1	1R	C100535	Gen2		11R24.5							2026-09-08 06:14	95	F	75%														ContiConnect	No alerts	None	110.0		134.0	psi	132.0
The Allen Company	Haul Division	DT 892		Truck		2	2R	C100536	Gen2		11R24.5							2026-09-08 06:14	96	F	76%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 892		Truck		3	3LI	C100537	Gen2		11R24.5							2026-09-08 06:14	97	F	77%														ContiConnect	Low pressure	Medium	110.0		102.0	psi	100.0
The Allen Company	Haul Division	DT 892		Truck		3	3LO	C100538	Gen2		11R24.5							2026-09-08 06:14	98	F	78%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 892		Truck		2	2L	C100539	Gen2		11R24.5							2026-09-08 06:14	99	F	79%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 892		Truck		3	3RO	C100540	Gen2		11R24.5							2026-09-08 06:14	70	F	80%														ContiConnect	No alerts	None	110.0		119.0	psi	117.0
The Allen Company	Haul Division	DT 892		Truck		4	4LO	C100541	Gen2		11R24.5							2026-09-08 06:14	71	F	81%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 892		Truck		3	3RI	C100542	Gen2		11R24.5							2026-09-08 06:14	72	F	82%														ContiConnect	No alerts	None	110.0		120.0	psi	118.0
The Allen Company	Haul Division	DT 892		Truck		1	1L	C100543	Gen2		11R24.5							2026-09-08 06:14	73	F	83%														ContiConnect	No alerts	None	110.0		130.0	psi	128.0
The Allen Company	Haul Division	DT 869		Truck		3	3LO	C100544	Gen2		11R24.5							2026-09-08 06:14	74	F	84%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 869		Truck		3	3LI	C100545	Gen2		11R24.5							2026-09-08 06:14	75	F	85%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 869		Truck		3	3RI	C100546	Gen2		11R24.5							2026-09-08 06:14	76	F	86%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 869		Truck		4	4LI	C100547	Gen2		11R24.5							2026-09-08 06:14	77	F	87%														ContiConnect	No alerts	None	110.0		114.0	psi	112.0
The Allen Company	Haul Division	DT 869		Truck		2	2L	C100548	Gen2		11R24.5							2026-09-08 06:14	78	F	88%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 869		Truck		1	1L	C100549	Gen2		11R24.5							2026-09-08 06:14	79	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 869		Truck		4	4LO	C100550	Gen2		11R24.5							2026-09-08 06:14	80	F	90%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 869		Truck		2	2R	C100551	Gen2		11R24.5							2026-09-08 06:14	81	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 869		Truck		3	3RO	C100552	Gen2		11R24.5							2026-09-08 06:14	82	F	92%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 869		Truck		4	4RO	C100553	Gen2		11R24.5							2026-09-08 06:14	83	F	93%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 869		Truck		1	1R	C100554	Gen2		11R24.5							2026-09-08 06:14	84	F	94%														ContiConnect	No alerts	None	110.0		116.0	psi	114.0
The Allen Company	Haul Division	DT 869		Truck		4	4RI	C100555	Gen2		11R24.5							2026-09-08 06:14	85	F	95%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1802		Truck		3	3LO	C100556	Gen2		11R24.5							2026-09-08 06:14	86	F	96%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT-1802		Truck		4	4LO	C100557	Gen2		11R24.5							2026-09-08 06:14	87	F	97%														ContiConnect	Low pressure	Medium	110.0		103.0	psi	101.0
The Allen Company	Haul Division	DT-1802		Truck		3	3LI	C100558	Gen2		11R24.5							2026-09-08 06:14	88	F	98%														ContiConnect	No alerts	None	110.0		119.0	psi	117.0
The Allen Company	Haul Division	DT-1802		Truck		4	4LI	C100559	Gen2		11R24.5							2026-09-08 06:14	89	F	99%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT-1802		Truck		4	4RO	C100560	Gen2		11R24.5							2026-09-08 06:14	90	F	60%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT-1802		Truck		4	4RI	C100561	Gen2		11R24.5							2026-09-08 06:14	91	F	61%														ContiConnect	No alerts	None	110.0		109.0	psi	107.0
The Allen Company	Haul Division	DT-1802		Truck		3	3RO	C100562	Gen2		11R24.5							2026-09-08 06:14	92	F	62%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1802		Truck		3	3RI	C100563	Gen2		11R24.5							2026-09-08 06:14	93	F	63%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1802		Truck		1	1L	C100564	Gen2		11R24.5							2026-09-08 06:14	94	F	64%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT-1802		Truck		2	2L	C100565	Gen2		11R24.5							2026-09-08 06:14	95	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1802		Truck		2	2R	C100566	Gen2		11R24.5							2026-09-08 06:14	96	F	66%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT-1802		Truck		1	1R	C100567	Gen2		11R24.5							2026-09-08 06:14	97	F	67%														ContiConnect	No alerts	None	110.0		125.0	psi	123.0
The Allen Company	Haul Division	DT 872		Truck		2	2RI	C100568	Gen2		11R24.5							2026-09-08 06:14	98	F	68%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		2	2RO	C100569	Gen2		11R24.5							2026-09-08 06:14	99	F	69%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		4	4RI	C100570	Gen2		11R24.5							2026-09-08 06:14	70	F	70%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		3	3RI	C100571	Gen2		11R24.5							2026-09-08 06:14	71	F	71%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		3	3LO	C100572	Gen2		11R24.5							2026-09-08 06:14	72	F	72%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		4	4LO	C100573	Gen2		11R24.5							2026-09-08 06:14	73	F	73%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		2	2LI	C100574	Gen2		11R24.5							2026-09-08 06:14	74	F	74%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		1	1R	C100575	Gen2		11R24.5							2026-09-08 06:14	75	F	75%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		3	3LI	C100576	Gen2		11R24.5							2026-09-08 06:14	76	F	76%														ContiConnect	Low pressure	Medium	110.0		98.0	psi	96.0
The Allen Company	Haul Division	DT 872		Truck		3	3RO	C100577	Gen2		11R24.5							2026-09-08 06:14	77	F	77%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		1	1L	C100578	Gen2		11R24.5							2026-09-08 06:14	78	F	78%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 872		Truck		2	2LO	C100579	Gen2		11R24.5							2026-09-08 06:14	79	F	79%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		4	4LI	C100580	Gen2		11R24.5							2026-09-08 06:14	80	F	80%														ContiConnect	Sensor defect	None	110.0			psi	
The Allen Company	Haul Division	DT 872		Truck		4	4RO	C100581	Gen2		11R24.5							2026-09-08 06:14	81	F	81%														ContiConnect	Multiple alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		3	3RO	C100582	Gen2		11R24.5							2026-09-08 06:14	82	F	82%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		2	2L	C100583	Gen2		11R24.5							2026-09-08 06:14	83	F	83%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		1	1R	C100584	Gen2		11R24.5							2026-09-08 06:14	84	F	84%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		3	3RI	C100585	Gen2		11R24.5							2026-09-08 06:14	85	F	85%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		4	4RO	C100586	Gen2		11R24.5							2026-09-08 06:14	86	F	86%														ContiConnect	No alerts	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	DT 1806		Truck		3	3LI	C100587	Gen2		11R24.5							2026-09-08 06:14	87	F	87%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		1	1L	C100588	Gen2		11R24.5							2026-09-08 06:14	88	F	88%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		2	2R	C100589	Gen2		11R24.5							2026-09-08 06:14	89	F	89%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		4	4RI	C100590	Gen2		11R24.5							2026-09-08 06:14	90	F	90%														ContiConnect	No alerts	None	110.0		108.0	psi	106.0
The Allen Company	Haul Division	DT 1806		Truck		3	3LO	C100591	Gen2		11R24.5							2026-09-08 06:14	91	F	91%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 1806		Truck		4	4LI	C100592	Gen2		11R24.5							2026-09-08 06:14	92	F	92%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	DT 1806		Truck		4	4LO	C100593	Gen2		11R24.5							2026-09-08 06:14	93	F	93%														ContiConnect	No current reading	None	110.0			psi	
The Allen Company	Haul Division	DT 882		Truck		4	4LI	C100594	Gen2		11R24.5							2026-09-08 06:14	94	F	94%														ContiConnect	No alerts	None	110.0		119.0	psi	117.0
The Allen Company	Haul Division	DT 882		Truck		4	4RI	C100595	Gen2		11R24.5							2026-09-08 06:14	95	F	95%														ContiConnect	Low pressure	Medium	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 882		Truck		3	3RI	C100596	Gen2		11R24.5							2026-09-08 06:14	96	F	96%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 882		Truck		1	1R	C100597	Gen2		11R24.5							2026-09-08 06:14	97	F	97%														ContiConnect	No alerts	None	110.0		120.0	psi	118.0
The Allen Company	Haul Division	DT 882		Truck		2	2L	C100598	Gen2		11R24.5							2026-09-08 06:14	98	F	98%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 882		Truck		3	3LO	C100599	Gen2		11R24.5							2026-09-08 06:14	99	F	99%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 882		Truck		1	1L	C100600	Gen2		11R24.5							2026-09-08 06:14	70	F	60%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 882		Truck		2	2R	C100601	Gen2		11R24.5							2026-09-08 06:14	71	F	61%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 882		Truck		4	4RO	C100602	Gen2		11R24.5							2026-09-08 06:14	72	F	62%														ContiConnect	No alerts	None	110.0		119.0	psi	117.0
The Allen Company	Haul Division	DT 882		Truck		3	3LI	C100603	Gen2		11R24.5							2026-09-08 06:14	73	F	63%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 882		Truck		3	3RO	C100604	Gen2		11R24.5							2026-09-08 06:14	74	F	64%														ContiConnect	No alerts	None	110.0		113.0	psi	111.0
The Allen Company	Haul Division	DT 882		Truck		4	4LO	C100605	Gen2		11R24.5							2026-09-08 06:14	75	F	65%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		2	2L	C100606	Gen2		11R24.5							2026-09-08 06:14	76	F	66%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		4	4RI	C100607	Gen2		11R24.5							2026-09-08 06:14	77	F	67%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		1	1L	C100608	Gen2		11R24.5							2026-09-08 06:14	78	F	68%														ContiConnect	No alerts	None	110.0		117.0	psi	115.0
The Allen Company	Haul Division	DT 867		Truck		1	1R	C100609	Gen2		11R24.5							2026-09-08 06:14	79	F	69%														ContiConnect	No alerts	None	110.0		115.0	psi	113.0
The Allen Company	Haul Division	DT 867		Truck		4	4RO	C100610	Gen2		11R24.5							2026-09-08 06:14	80	F	70%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		4	4LI	C100611	Gen2		11R24.5							2026-09-08 06:14	81	F	71%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 867		Truck		3	3LI	C100612	Gen2		11R24.5							2026-09-08 06:14	82	F	72%														ContiConnect	No alerts	None	110.0		100.0	psi	98.0
The Allen Company	Haul Division	DT 867		Truck		3	3RI	C100613	Gen2		11R24.5							2026-09-08 06:14	83	F	73%														ContiConnect	No alerts	None	110.0		111.0	psi	109.0
The Allen Company	Haul Division	DT 867		Truck		2	2R	C100614	Gen2		11R24.5							2026-09-08 06:14	84	F	74%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		4	4LO	C100615	Gen2		11R24.5							2026-09-08 06:14	85	F	75%														ContiConnect	No alerts	None	110.0		112.0	psi	110.0
The Allen Company	Haul Division	DT 867		Truck		3	3RO	C100616	Gen2		11R24.5							2026-09-08 06:14	86	F	76%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	DT 867		Truck		3	3LO	C100617	Gen2		11R24.5							2026-09-08 06:14	87	F	77%														ContiConnect	No alerts	None	110.0		110.0	psi	108.0
The Allen Company	Haul Division	HT 746		Truck		2	2LI	C100618	Gen2		11R24.5							2026-09-08 06:14	88	F	78%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 746		Truck		1	1L	C100619	Gen2		11R24.5							2026-09-08 06:14	89	F	79%														ContiConnect	Sensor loose/flipped	None	110.0		106.0	psi	104.0
The Allen Company	Haul Division	HT 746		Truck		1	1R	C100620	Gen2		11R24.5							2026-09-08 06:14	90	F	80%														ContiConnect	Sensor loose/flipped	None	110.0		63.0	psi	61.0
The Allen Company	Haul Division	HT 746		Truck		2	2RI	C100621	Gen2		11R24.5							2026-09-08 06:14	91	F	81%														ContiConnect	No alerts	None	110.0			psi	
The Allen Company	Haul Division	HT 746		Truck		2	2RO	C100622	Gen2		11R24.5							2026-09-08 06:14	92	F	82%														ContiConnect	No pressure data	None	110.0			psi	
The Allen Company	Haul Division	HT 746		Truck		2	2LO	C100623	Gen2		11R24.5							2026-09-08 06:14	93	F	83%														ContiConnect	No alerts	None	110.0			psi	
